text,label
Scientists confirm coffee causes immortality,0
New coffee technology launched,1
Government bans technology permanently,0
Scientists discover technology improvement,1
climate gives superpowers instantly,0
Research shows benefits of climate in daily life,1
Government bans technology permanently,0
technology industry shows steady growth,1
Experts say climate makes humans invisible,0
Scientists discover climate improvement,1
education will destroy the world tomorrow,0
education industry shows steady growth,1
Scientists confirm climate causes immortality,0
Research shows benefits of climate in daily life,1
Government bans AI permanently,0
Government announces new AI policy,1
health gives superpowers instantly,0
New health technology launched,1
technology gives superpowers instantly,0
Research shows benefits of technology in daily life,1
Breaking: economy cures all diseases instantly,0
Government announces new economy policy,1
Scientists confirm health causes immortality,0
Research shows benefits of health in daily life,1
Breaking: space cures all diseases instantly,0
space industry shows steady growth,1
Experts say economy makes humans invisible,0
Scientists discover economy improvement,1
Breaking: technology cures all diseases instantly,0
Scientists discover technology improvement,1
Experts say economy makes humans invisible,0
New economy technology launched,1
Experts say education makes humans invisible,0
New education technology launched,1
Breaking: health cures all diseases instantly,0
health sector sees major development this year,1
Breaking: internet cures all diseases instantly,0
Scientists discover internet improvement,1
Government bans climate permanently,0
climate sector sees major development this year,1
Scientists confirm education causes immortality,0
New education technology launched,1
AI will destroy the world tomorrow,0
AI sector sees major development this year,1
Breaking: AI cures all diseases instantly,0
AI sector sees major development this year,1
education will destroy the world tomorrow,0
New education technology launched,1
economy gives superpowers instantly,0
Scientists discover economy improvement,1
Government bans AI permanently,0
Research shows benefits of AI in daily life,1
coffee gives superpowers instantly,0
Government announces new coffee policy,1
coffee gives superpowers instantly,0
Research shows benefits of coffee in daily life,1
Experts say technology makes humans invisible,0
Research shows benefits of technology in daily life,1
Experts say AI makes humans invisible,0
New AI technology launched,1
Scientists confirm space causes immortality,0
Government announces new space policy,1
Government bans climate permanently,0
Government announces new climate policy,1
Breaking: medicine cures all diseases instantly,0
Government announces new medicine policy,1
mobile phones will destroy the world tomorrow,0
mobile phones industry shows steady growth,1
Experts say technology makes humans invisible,0
New technology technology launched,1
Scientists confirm technology causes immortality,0
New technology technology launched,1
internet gives superpowers instantly,0
internet industry shows steady growth,1
economy will destroy the world tomorrow,0
economy sector sees major development this year,1
internet will destroy the world tomorrow,0
Scientists discover internet improvement,1
Experts say space makes humans invisible,0
