text,label
New report highlights progress in space,1
technology allows humans to live forever,0
technology innovation improves global economy,1
Breaking: medicine cures all diseases instantly,0
New report highlights progress in medicine,1
Breaking: technology cures all diseases instantly,0
technology innovation improves global economy,1
finance gives superpowers instantly,0
Government announces new finance policy,1
agriculture allows humans to live forever,0
Government announces new agriculture policy,1
Breaking: energy cures all diseases instantly,0
Scientists discover energy improvement,1
agriculture allows humans to live forever,0
agriculture innovation improves global economy,1
AI discovered to control human minds,0
New AI technology launched,1
Scientists confirm technology causes immortality,0
technology innovation improves global economy,1
Government bans climate permanently,0
climate sector sees major development this year,1
Breaking: internet cures all diseases instantly,0
internet industry shows steady growth,1
Breaking: health cures all diseases instantly,0
New report highlights progress in health,1
Experts say energy makes humans invisible,0
New energy technology launched,1
Experts say transport makes humans invisible,0
New report highlights progress in transport,1
finance will destroy the world tomorrow,0
Research shows benefits of finance in daily life,1
Experts say AI makes humans invisible,0
Research shows benefits of AI in daily life,1
Government bans technology permanently,0
New technology technology launched,1
Breaking: mobile phones cures all diseases instantly,0
New report highlights progress in mobile phones,1
transport will destroy the world tomorrow,0
New report highlights progress in transport,1
Government bans energy permanently,0
Scientists discover energy improvement,1
Government bans finance permanently,0
Research shows benefits of finance in daily life,1
mobile phones will destroy the world tomorrow,0
Scientists discover mobile phones improvement,1
transport will destroy the world tomorrow,0
New report highlights progress in transport,1
technology discovered to control human minds,0
technology industry shows steady growth,1
space will destroy the world tomorrow,0
Government announces new space policy,1
medicine allows humans to live forever,0
Scientists discover medicine improvement,1
medicine gives superpowers instantly,0
Government announces new medicine policy,1
